datetime,Actual Demand MW,Predicted Demand MW,hour,day_of_week,month,is_weekend,is_peak_hour,Absolute Error MW
2025-01-27 04:00:00,7600.0,8301.86,4,0,1,0,0,701.8600000000006
2025-01-27 05:00:00,8029.0,8449.95,5,0,1,0,0,420.9500000000007
2025-01-27 06:00:00,8871.0,8799.32,6,0,1,0,0,71.68000000000029
2025-01-27 07:00:00,9877.0,9232.6,7,0,1,0,0,644.3999999999996
2025-01-27 08:00:00,10272.0,9619.33,8,0,1,0,0,652.6700000000001
2025-01-27 09:00:00,10003.0,9810.16,9,0,1,0,0,192.84000000000015
2025-01-27 10:00:00,10202.0,9802.52,10,0,1,0,0,399.47999999999956
2025-01-27 11:00:00,10596.0,10122.63,11,0,1,0,0,473.3700000000008
2025-01-27 12:00:00,10999.0,10027.13,12,0,1,0,0,971.8700000000008
2025-01-27 13:00:00,10550.0,10159.8,13,0,1,0,0,390.2000000000007
2025-01-27 14:00:00,10000.0,9927.91,14,0,1,0,0,72.09000000000015
2025-01-27 15:00:00,9670.0,9729.05,15,0,1,0,0,59.04999999999927
2025-01-27 16:00:00,9900.0,9837.63,16,0,1,0,0,62.3700000000008
2025-01-27 17:00:00,10670.0,9979.97,17,0,1,0,0,690.0300000000007
2025-01-27 18:00:00,11025.0,11167.2,18,0,1,0,1,142.20000000000073
2025-01-27 18:30:00,10990.0,10956.75,18,0,1,0,1,33.25
2025-01-27 19:00:00,10800.0,10927.85,19,0,1,0,1,127.85000000000036
2025-01-27 20:00:00,10650.0,10777.81,20,0,1,0,1,127.80999999999949
2025-01-27 21:00:00,10112.0,10657.84,21,0,1,0,1,545.8400000000001
2025-01-27 22:00:00,9657.0,10381.32,22,0,1,0,1,724.3199999999997
2025-01-27 23:00:00,9300.0,9618.02,23,0,1,0,0,318.02000000000044
2025-01-28 00:00:00,8651.0,8907.39,0,1,1,0,0,256.3899999999994
2025-01-28 01:00:00,8315.0,8635.6,1,1,1,0,0,320.60000000000036
2025-01-28 02:00:00,7828.0,8483.25,2,1,1,0,0,655.25
2025-01-28 03:00:00,7697.0,8305.71,3,1,1,0,0,608.7099999999991
2025-01-28 04:00:00,7668.0,8348.11,4,1,1,0,0,680.1100000000006
2025-01-28 05:00:00,8069.0,8486.16,5,1,1,0,0,417.15999999999985
2025-01-28 06:00:00,8795.0,8817.45,6,1,1,0,0,22.450000000000728
2025-01-28 07:00:00,9670.0,9179.16,7,1,1,0,0,490.84000000000015
2025-01-28 08:00:00,10270.0,9503.26,8,1,1,0,0,766.7399999999998
2025-01-28 09:00:00,10250.0,9806.43,9,1,1,0,0,443.5699999999997
2025-01-28 10:00:00,10370.0,9885.6,10,1,1,0,0,484.39999999999964
2025-01-28 11:00:00,10830.0,10209.6,11,1,1,0,0,620.3999999999996
2025-01-28 12:00:00,11160.0,10152.34,12,1,1,0,0,1007.6599999999999
2025-01-28 13:00:00,10870.0,10220.77,13,1,1,0,0,649.2299999999996
2025-01-28 14:00:00,10090.0,10077.85,14,1,1,0,0,12.149999999999636
2025-01-28 15:00:00,9660.0,9824.86,15,1,1,0,0,164.86000000000058
2025-01-28 16:00:00,9970.0,9794.65,16,1,1,0,0,175.35000000000036
2025-01-28 17:00:00,10740.0,9992.46,17,1,1,0,0,747.5400000000009
2025-01-28 18:00:00,11180.0,11182.54,18,1,1,0,1,2.540000000000873
2025-01-28 18:30:00,11020.0,10991.5,18,1,1,0,1,28.5
2025-01-28 19:00:00,10880.0,10923.3,19,1,1,0,1,43.29999999999927
2025-01-28 20:00:00,10764.0,10798.5,20,1,1,0,1,34.5
2025-01-28 21:00:00,10228.0,10703.29,21,1,1,0,1,475.2900000000009
2025-01-28 22:00:00,9687.0,10453.91,22,1,1,0,1,766.9099999999999
2025-01-28 23:00:00,9156.0,9629.4,23,1,1,0,0,473.39999999999964
2025-01-29 00:00:00,8430.0,8837.87,0,2,1,0,0,407.8700000000008
2025-01-29 01:00:00,8240.0,8482.9,1,2,1,0,0,242.89999999999964
2025-01-29 02:00:00,7825.0,8416.5,2,2,1,0,0,591.5
2025-01-29 03:00:00,7630.0,8266.69,3,2,1,0,0,636.6900000000005
2025-01-29 04:00:00,7501.0,8273.5,4,2,1,0,0,772.5
2025-01-29 05:00:00,8008.0,8344.52,5,2,1,0,0,336.52000000000044
2025-01-29 06:00:00,8840.0,8697.64,6,2,1,0,0,142.36000000000058
2025-01-29 07:00:00,9734.0,9141.75,7,2,1,0,0,592.25
2025-01-29 08:00:00,10309.0,9516.28,8,2,1,0,0,792.7199999999993
2025-01-29 09:00:00,10264.0,9793.02,9,2,1,0,0,470.97999999999956
2025-01-29 10:00:00,10418.0,9870.98,10,2,1,0,0,547.0200000000004
2025-01-29 11:00:00,10810.0,10194.64,11,2,1,0,0,615.3600000000006
2025-01-29 12:00:00,11122.0,10134.71,12,2,1,0,0,987.2900000000009
2025-01-29 13:00:00,10600.0,10154.0,13,2,1,0,0,446.0
2025-01-29 14:00:00,10150.0,9895.45,14,2,1,0,0,254.54999999999927
2025-01-29 15:00:00,9780.0,9791.97,15,2,1,0,0,11.969999999999345
2025-01-29 16:00:00,9940.0,9787.3,16,2,1,0,0,152.70000000000073
2025-01-29 17:00:00,10980.0,9936.7,17,2,1,0,0,1043.2999999999993
2025-01-29 18:00:00,11140.0,11217.21,18,2,1,0,1,77.20999999999913
2025-01-29 18:30:00,11090.0,10919.57,18,2,1,0,1,170.4300000000003
2025-01-29 19:00:00,11020.0,10901.94,19,2,1,0,1,118.05999999999949
2025-01-29 20:00:00,10741.0,10806.2,20,2,1,0,1,65.20000000000073
2025-01-29 21:00:00,10233.0,10628.05,21,2,1,0,1,395.0499999999993
2025-01-29 22:00:00,9625.0,10360.41,22,2,1,0,1,735.4099999999999
2025-01-29 23:00:00,9132.0,9497.44,23,2,1,0,0,365.4400000000005
2025-01-30 00:00:00,8543.0,8751.16,0,3,1,0,0,208.15999999999985
2025-01-30 01:00:00,8175.0,8469.52,1,3,1,0,0,294.52000000000044
2025-01-30 02:00:00,7930.0,8317.64,2,3,1,0,0,387.6399999999994
2025-01-30 03:00:00,7695.0,8226.21,3,3,1,0,0,531.2099999999991
2025-01-30 04:00:00,7595.0,8242.5,4,3,1,0,0,647.5
2025-01-30 05:00:00,8140.0,8348.19,5,3,1,0,0,208.1900000000005
2025-01-30 06:00:00,8960.0,8722.64,6,3,1,0,0,237.36000000000058
2025-01-30 07:00:00,9815.0,9159.11,7,3,1,0,0,655.8899999999994
2025-01-30 08:00:00,10433.0,9514.25,8,3,1,0,0,918.75
2025-01-30 09:00:00,10200.0,9815.74,9,3,1,0,0,384.2600000000002
2025-01-30 10:00:00,10315.0,9803.83,10,3,1,0,0,511.1700000000001
2025-01-30 11:00:00,10811.0,10107.32,11,3,1,0,0,703.6800000000003
2025-01-30 12:00:00,10986.0,10051.26,12,3,1,0,0,934.7399999999998
2025-01-30 13:00:00,10491.0,10071.61,13,3,1,0,0,419.3899999999994
2025-01-30 14:00:00,10192.0,9832.09,14,3,1,0,0,359.90999999999985
2025-01-30 15:00:00,9857.0,9763.76,15,3,1,0,0,93.23999999999978
2025-01-30 16:00:00,10006.0,9820.51,16,3,1,0,0,185.48999999999978
2025-01-30 17:00:00,10800.0,9917.12,17,3,1,0,0,882.8799999999992
2025-01-30 18:00:00,11225.0,11114.18,18,3,1,0,1,110.81999999999971
2025-01-30 18:30:00,11050.0,10936.71,18,3,1,0,1,113.29000000000087
2025-01-30 19:00:00,10895.0,10839.06,19,3,1,0,1,55.94000000000051
2025-01-30 20:00:00,10741.0,10712.36,20,3,1,0,1,28.639999999999418
2025-01-30 21:00:00,10295.0,10573.93,21,3,1,0,1,278.9300000000003
2025-01-30 22:00:00,9749.0,10340.03,22,3,1,0,1,591.0300000000007
2025-01-30 23:00:00,9341.0,9528.35,23,3,1,0,0,187.35000000000036
2025-01-31 00:00:00,8794.0,8788.76,0,4,1,0,0,5.239999999999782
2025-01-31 01:00:00,8366.0,8561.68,1,4,1,0,0,195.6800000000003
2025-01-31 02:00:00,8043.0,8381.21,2,4,1,0,0,338.2099999999991
2025-01-31 03:00:00,7758.0,8264.59,3,4,1,0,0,506.59000000000015
2025-01-31 04:00:00,7654.0,8265.89,4,4,1,0,0,611.8899999999994
2025-01-31 05:00:00,7789.0,8365.21,5,4,1,0,0,576.2099999999991
2025-01-31 06:00:00,8103.0,8550.62,6,4,1,0,0,447.6200000000008
2025-01-31 07:00:00,8717.0,8762.88,7,4,1,0,0,45.8799999999992
2025-01-31 08:00:00,9142.0,8963.57,8,4,1,0,0,178.4300000000003
2025-01-31 09:00:00,9200.0,9158.78,9,4,1,0,0,41.219999999999345
2025-01-31 10:00:00,9420.0,9267.88,10,4,1,0,0,152.1200000000008
2025-01-31 11:00:00,9910.0,9578.19,11,4,1,0,0,331.8099999999995
2025-01-31 12:00:00,10600.0,9515.43,12,4,1,0,0,1084.5699999999997
2025-01-31 13:00:00,9006.0,9769.1,13,4,1,0,0,763.1000000000004
2025-01-31 14:00:00,8542.0,9061.65,14,4,1,0,0,519.6499999999996
2025-01-31 15:00:00,8184.0,8892.13,15,4,1,0,0,708.1299999999992
2025-01-31 16:00:00,8310.0,8864.03,16,4,1,0,0,554.0300000000007
2025-01-31 17:00:00,9332.0,8969.21,17,4,1,0,0,362.7900000000009
2025-01-31 18:00:00,9682.0,9884.15,18,4,1,0,1,202.14999999999964
2025-01-31 18:30:00,9805.0,10332.51,18,4,1,0,1,527.5100000000002
2025-01-31 19:00:00,9769.0,10030.89,19,4,1,0,1,261.8899999999994
2025-01-31 20:00:00,9665.0,9956.7,20,4,1,0,1,291.7000000000007
2025-01-31 21:00:00,9434.0,9838.58,21,4,1,0,1,404.5799999999999
2025-01-31 22:00:00,9038.0,9692.75,22,4,1,0,1,654.75
2025-01-31 23:00:00,8614.0,8932.57,23,4,1,0,0,318.5699999999997
2025-02-01 00:00:00,8150.0,8531.39,0,5,2,1,0,381.3899999999994
2025-02-01 01:00:00,7726.0,8302.55,1,5,2,1,0,576.5499999999993
2025-02-01 02:00:00,7390.0,8092.79,2,5,2,1,0,702.79
2025-02-01 03:00:00,7208.0,7946.94,3,5,2,1,0,738.9399999999996
2025-02-01 04:00:00,7076.0,7901.43,4,5,2,1,0,825.4300000000003
2025-02-01 05:00:00,7444.0,7898.51,5,5,2,1,0,454.5100000000002
2025-02-01 06:00:00,8180.0,8154.79,6,5,2,1,0,25.210000000000036
2025-02-01 07:00:00,9026.0,8536.66,7,5,2,1,0,489.34000000000015
2025-02-01 08:00:00,9533.0,8911.31,8,5,2,1,0,621.6900000000005
2025-02-01 09:00:00,9618.0,9180.38,9,5,2,1,0,437.6200000000008
2025-02-01 10:00:00,9805.0,9320.22,10,5,2,1,0,484.78000000000065
2025-02-01 11:00:00,10325.0,9721.51,11,5,2,1,0,603.4899999999998
2025-02-01 12:00:00,10521.0,9497.13,12,5,2,1,0,1023.8700000000008
2025-02-01 13:00:00,10330.0,9534.21,13,5,2,1,0,795.7900000000009
2025-02-01 14:00:00,9994.0,9439.94,14,5,2,1,0,554.0599999999995
2025-02-01 15:00:00,9718.0,9374.26,15,5,2,1,0,343.7399999999998
2025-02-01 16:00:00,9661.0,9478.5,16,5,2,1,0,182.5
2025-02-01 17:00:00,10720.0,9539.17,17,5,2,1,0,1180.83
2025-02-01 18:00:00,11385.0,10885.78,18,5,2,1,1,499.21999999999935
2025-02-01 18:30:00,10994.0,10822.27,18,5,2,1,1,171.72999999999956
2025-02-01 19:00:00,10894.0,10676.97,19,5,2,1,1,217.03000000000065
2025-02-01 20:00:00,10738.0,10631.07,20,5,2,1,1,106.93000000000029
2025-02-01 21:00:00,10312.0,10537.72,21,5,2,1,1,225.71999999999935
2025-02-01 22:00:00,9800.0,10332.74,22,5,2,1,1,532.7399999999998
2025-02-01 23:00:00,9214.0,9566.06,23,5,2,1,0,352.0599999999995
2025-02-02 00:00:00,8676.0,8749.21,0,6,2,1,0,73.20999999999913
2025-02-02 01:00:00,8348.0,8518.26,1,6,2,1,0,170.26000000000022
2025-02-02 02:00:00,8091.0,8402.08,2,6,2,1,0,311.0799999999999
2025-02-02 03:00:00,7849.0,8323.32,3,6,2,1,0,474.3199999999997
2025-02-02 04:00:00,7652.0,8333.1,4,6,2,1,0,681.1000000000004
2025-02-02 05:00:00,7989.0,8403.78,5,6,2,1,0,414.78000000000065
2025-02-02 06:00:00,8870.0,8698.5,6,6,2,1,0,171.5
2025-02-02 07:00:00,9670.0,9161.0,7,6,2,1,0,509.0
2025-02-02 08:00:00,10200.0,9525.54,8,6,2,1,0,674.4599999999991
2025-02-02 09:00:00,10184.0,9803.36,9,6,2,1,0,380.6399999999994
2025-02-02 10:00:00,10328.0,9910.39,10,6,2,1,0,417.6100000000006
2025-02-02 11:00:00,10728.0,10212.05,11,6,2,1,0,515.9500000000007
2025-02-02 12:00:00,10989.0,10177.04,12,6,2,1,0,811.9599999999991
2025-02-02 13:00:00,10725.0,10254.68,13,6,2,1,0,470.3199999999997
2025-02-02 14:00:00,10363.0,10130.27,14,6,2,1,0,232.72999999999956
2025-02-02 15:00:00,9917.0,10003.16,15,6,2,1,0,86.15999999999985
2025-02-02 16:00:00,9852.0,10023.55,16,6,2,1,0,171.54999999999927
2025-02-02 17:00:00,10535.0,10117.3,17,6,2,1,0,417.7000000000007
2025-02-02 18:00:00,11229.0,11207.6,18,6,2,1,1,21.399999999999636
2025-02-02 18:30:00,10878.0,11135.8,18,6,2,1,1,257.7999999999993
2025-02-02 19:00:00,10844.0,10986.43,19,6,2,1,1,142.4300000000003
2025-02-02 20:00:00,10483.0,10922.54,20,6,2,1,1,439.5400000000009
2025-02-02 21:00:00,10138.0,10711.57,21,6,2,1,1,573.5699999999997
2025-02-02 22:00:00,9776.0,10497.95,22,6,2,1,1,721.9500000000007
2025-02-02 23:00:00,9350.0,9768.73,23,6,2,1,0,418.72999999999956
2025-02-03 00:00:00,8863.0,9045.6,0,0,2,0,0,182.60000000000036
2025-02-03 01:00:00,8308.0,8837.76,1,0,2,0,0,529.7600000000002
2025-02-03 02:00:00,7948.0,8597.31,2,0,2,0,0,649.3099999999995
2025-02-03 03:00:00,7722.0,8440.83,3,0,2,0,0,718.8299999999999
2025-02-03 04:00:00,7525.0,8427.98,4,0,2,0,0,902.9799999999996
2025-02-03 05:00:00,7702.0,8499.92,5,0,2,0,0,797.9200000000001
2025-02-03 06:00:00,8043.0,8693.08,6,0,2,0,0,650.0799999999999
2025-02-03 07:00:00,9052.0,8903.06,7,0,2,0,0,148.9400000000005
2025-02-03 08:00:00,10127.0,9313.1,8,0,2,0,0,813.8999999999996
2025-02-03 09:00:00,10200.0,9796.8,9,0,2,0,0,403.2000000000007
2025-02-03 10:00:00,10256.0,9912.7,10,0,2,0,0,343.2999999999993
2025-02-03 11:00:00,10770.0,10183.86,11,0,2,0,0,586.1399999999994
2025-02-03 12:00:00,11238.0,10179.27,12,0,2,0,0,1058.7299999999996
2025-02-03 13:00:00,10930.0,10334.48,13,0,2,0,0,595.5200000000004
2025-02-03 14:00:00,10500.0,10160.1,14,0,2,0,0,339.89999999999964
2025-02-03 15:00:00,9975.0,10001.9,15,0,2,0,0,26.899999999999636
2025-02-03 16:00:00,10003.0,9924.33,16,0,2,0,0,78.67000000000007
2025-02-03 17:00:00,10820.0,10065.71,17,0,2,0,0,754.2900000000009
2025-02-03 18:00:00,11380.0,11221.2,18,0,2,0,1,158.79999999999927
2025-02-03 18:30:00,10990.0,11107.7,18,0,2,0,1,117.70000000000073
2025-02-03 19:00:00,10960.0,10909.4,19,0,2,0,1,50.600000000000364
2025-02-03 20:00:00,10675.0,10864.74,20,0,2,0,1,189.73999999999978
2025-02-03 21:00:00,10321.0,10714.81,21,0,2,0,1,393.8099999999995
2025-02-03 22:00:00,9741.0,10527.43,22,0,2,0,1,786.4300000000003
2025-02-03 23:00:00,9359.0,9713.99,23,0,2,0,0,354.9899999999998
2025-02-04 00:00:00,8746.0,8945.41,0,1,2,0,0,199.40999999999985
2025-02-04 01:00:00,8259.0,8666.27,1,1,2,0,0,407.27000000000044
2025-02-04 02:00:00,7948.0,8458.83,2,1,2,0,0,510.8299999999999
2025-02-04 03:00:00,7794.0,8326.23,3,1,2,0,0,532.2299999999996
2025-02-04 04:00:00,7713.0,8322.45,4,1,2,0,0,609.4500000000007
2025-02-04 05:00:00,8096.0,8367.49,5,1,2,0,0,271.4899999999998
2025-02-04 06:00:00,9016.0,8715.75,6,1,2,0,0,300.25
2025-02-04 07:00:00,9915.0,9292.32,7,1,2,0,0,622.6800000000003
2025-02-04 08:00:00,10422.0,9689.48,8,1,2,0,0,732.5200000000004
2025-02-04 09:00:00,10348.0,9929.97,9,1,2,0,0,418.03000000000065
2025-02-04 10:00:00,10241.0,10007.86,10,1,2,0,0,233.13999999999942
2025-02-04 11:00:00,10932.0,10245.81,11,1,2,0,0,686.1900000000005
2025-02-04 12:00:00,11074.0,10305.58,12,1,2,0,0,768.4200000000001
2025-02-04 13:00:00,10560.0,10313.28,13,1,2,0,0,246.71999999999935
2025-02-04 14:00:00,10255.0,10036.15,14,1,2,0,0,218.85000000000036
2025-02-04 15:00:00,10073.0,9940.95,15,1,2,0,0,132.04999999999927
2025-02-04 16:00:00,10015.0,10025.35,16,1,2,0,0,10.350000000000364
2025-02-04 17:00:00,10756.0,10105.69,17,1,2,0,0,650.3099999999995
2025-02-04 18:00:00,11480.0,11221.91,18,1,2,0,1,258.09000000000015
2025-02-04 18:30:00,11158.0,11175.74,18,1,2,0,1,17.73999999999978
2025-02-04 19:00:00,10917.0,11018.32,19,1,2,0,1,101.31999999999971
2025-02-04 20:00:00,10706.0,10883.31,20,1,2,0,1,177.3099999999995
2025-02-04 21:00:00,10441.0,10724.94,21,1,2,0,1,283.9400000000005
2025-02-04 22:00:00,9954.0,10583.95,22,1,2,0,1,629.9500000000007
2025-02-04 23:00:00,9416.0,9791.34,23,1,2,0,0,375.34000000000015
2025-02-05 00:00:00,8959.0,8975.18,0,2,2,0,0,16.18000000000029
2025-02-05 01:00:00,8407.0,8775.8,1,2,2,0,0,368.7999999999993
2025-02-05 02:00:00,8088.0,8559.07,2,2,2,0,0,471.0699999999997
2025-02-05 03:00:00,7874.0,8445.43,3,2,2,0,0,571.4300000000003
2025-02-05 04:00:00,7781.0,8448.43,4,2,2,0,0,667.4300000000003
2025-02-05 05:00:00,8065.0,8574.71,5,2,2,0,0,509.7099999999991
2025-02-05 06:00:00,9080.0,8835.3,6,2,2,0,0,244.70000000000073
2025-02-05 07:00:00,9580.0,9338.98,7,2,2,0,0,241.02000000000044
2025-02-05 08:00:00,10390.0,9537.72,8,2,2,0,0,852.2800000000007
2025-02-05 09:00:00,10460.0,9872.24,9,2,2,0,0,587.7600000000002
2025-02-05 10:00:00,10590.0,10040.49,10,2,2,0,0,549.5100000000002
2025-02-05 11:00:00,11010.0,10323.67,11,2,2,0,0,686.3299999999999
2025-02-05 12:00:00,11350.0,10239.94,12,2,2,0,0,1110.0599999999995
2025-02-05 13:00:00,10819.0,10355.75,13,2,2,0,0,463.25
2025-02-05 14:00:00,10509.0,10135.73,14,2,2,0,0,373.27000000000044
2025-02-05 15:00:00,9993.0,10026.17,15,2,2,0,0,33.17000000000007
2025-02-05 16:00:00,10134.0,9959.68,16,2,2,0,0,174.3199999999997
2025-02-05 17:00:00,11100.0,10151.02,17,2,2,0,0,948.9799999999996
2025-02-05 18:00:00,11635.0,11372.86,18,2,2,0,1,262.1399999999994
2025-02-05 18:30:00,11489.0,11213.8,18,2,2,0,1,275.2000000000007
2025-02-05 19:00:00,11341.0,11143.89,19,2,2,0,1,197.11000000000058
2025-02-05 20:00:00,10942.0,11065.65,20,2,2,0,1,123.64999999999964
2025-02-05 21:00:00,10500.0,10847.45,21,2,2,0,1,347.4500000000007
2025-02-05 22:00:00,9865.0,10605.51,22,2,2,0,1,740.5100000000002
2025-02-05 23:00:00,9280.0,9776.18,23,2,2,0,0,496.1800000000003
2025-02-06 00:00:00,8813.0,8921.75,0,3,2,0,0,108.75
2025-02-06 01:00:00,8282.0,8708.9,1,3,2,0,0,426.89999999999964
2025-02-06 02:00:00,8231.0,8482.29,2,3,2,0,0,251.29000000000087
2025-02-06 03:00:00,7985.0,8477.84,3,3,2,0,0,492.84000000000015
2025-02-06 04:00:00,7825.0,8452.32,4,3,2,0,0,627.3199999999997
2025-02-06 05:00:00,8258.0,8569.87,5,3,2,0,0,311.8700000000008
2025-02-06 06:00:00,9163.0,8828.92,6,3,2,0,0,334.0799999999999
2025-02-06 07:00:00,9608.0,9346.48,7,3,2,0,0,261.52000000000044
2025-02-06 08:00:00,10584.0,9547.13,8,3,2,0,0,1036.8700000000008
2025-02-06 09:00:00,10499.0,9990.49,9,3,2,0,0,508.5100000000002
2025-02-06 10:00:00,10740.0,10045.56,10,3,2,0,0,694.4400000000005
2025-02-06 11:00:00,11248.0,10408.03,11,3,2,0,0,839.9699999999993
2025-02-06 12:00:00,11420.0,10357.16,12,3,2,0,0,1062.8400000000001
2025-02-06 13:00:00,10945.0,10401.74,13,3,2,0,0,543.2600000000002
2025-02-06 14:00:00,10700.0,10146.79,14,3,2,0,0,553.2099999999991
2025-02-06 15:00:00,10200.0,10101.63,15,3,2,0,0,98.3700000000008
2025-02-06 16:00:00,10170.0,10080.93,16,3,2,0,0,89.06999999999971
2025-02-06 17:00:00,11000.0,10166.67,17,3,2,0,0,833.3299999999999
2025-02-06 18:00:00,11620.0,11359.95,18,3,2,0,1,260.0499999999993
2025-02-06 18:30:00,11550.0,11249.07,18,3,2,0,1,300.9300000000003
2025-02-06 19:00:00,11315.0,11175.5,19,3,2,0,1,139.5
2025-02-06 20:00:00,10920.0,11029.3,20,3,2,0,1,109.29999999999927
2025-02-06 21:00:00,10550.0,10786.99,21,3,2,0,1,236.98999999999978
2025-02-06 22:00:00,10093.0,10569.18,22,3,2,0,1,476.1800000000003
2025-02-06 23:00:00,9524.0,9818.4,23,3,2,0,0,294.39999999999964
2025-02-07 00:00:00,8879.0,8983.5,0,4,2,0,0,104.5
2025-02-07 01:00:00,8483.0,8748.72,1,4,2,0,0,265.71999999999935
2025-02-07 02:00:00,8186.0,8573.69,2,4,2,0,0,387.6900000000005
2025-02-07 03:00:00,7952.0,8452.49,3,4,2,0,0,500.4899999999998
2025-02-07 04:00:00,7903.0,8454.42,4,4,2,0,0,551.4200000000001
2025-02-07 05:00:00,8155.0,8595.17,5,4,2,0,0,440.1700000000001
2025-02-07 06:00:00,8447.0,8765.19,6,4,2,0,0,318.1900000000005
2025-02-07 07:00:00,9278.0,9040.23,7,4,2,0,0,237.77000000000044
2025-02-07 08:00:00,9392.0,9362.66,8,4,2,0,0,29.340000000000146
2025-02-07 09:00:00,9264.0,9450.63,9,4,2,0,0,186.6299999999992
2025-02-07 10:00:00,9402.0,9478.96,10,4,2,0,0,76.95999999999913
2025-02-07 11:00:00,9860.0,9747.65,11,4,2,0,0,112.35000000000036
2025-02-07 12:00:00,10423.0,9668.65,12,4,2,0,0,754.3500000000004
2025-02-07 13:00:00,8865.0,9872.82,13,4,2,0,0,1007.8199999999997
2025-02-07 14:00:00,8401.0,9141.07,14,4,2,0,0,740.0699999999997
2025-02-07 15:00:00,8157.0,8931.0,15,4,2,0,0,774.0
2025-02-07 16:00:00,8223.0,8950.33,16,4,2,0,0,727.3299999999999
2025-02-07 17:00:00,8827.0,9056.69,17,4,2,0,0,229.6900000000005
2025-02-07 18:00:00,9910.0,10145.45,18,4,2,0,1,235.45000000000073
2025-02-07 18:30:00,9857.0,10200.17,18,4,2,0,1,343.1700000000001
2025-02-07 19:00:00,9810.0,10126.19,19,4,2,0,1,316.1900000000005
2025-02-07 20:00:00,9736.0,10060.01,20,4,2,0,1,324.0100000000002
2025-02-07 21:00:00,9384.0,9968.79,21,4,2,0,1,584.7900000000009
2025-02-07 22:00:00,8853.0,9743.07,22,4,2,0,1,890.0699999999997
2025-02-07 23:00:00,8578.0,8905.37,23,4,2,0,0,327.3700000000008
2025-02-08 00:00:00,7999.0,8570.69,0,5,2,1,0,571.6900000000005
2025-02-08 01:00:00,7546.0,8291.94,1,5,2,1,0,745.9400000000005
2025-02-08 02:00:00,7253.0,8068.97,2,5,2,1,0,815.9700000000003
2025-02-08 03:00:00,7018.0,7939.48,3,5,2,1,0,921.4799999999996
2025-02-08 04:00:00,6901.0,7878.25,4,5,2,1,0,977.25
2025-02-08 05:00:00,7281.0,7862.92,5,5,2,1,0,581.9200000000001
2025-02-08 06:00:00,8313.0,8148.72,6,5,2,1,0,164.27999999999975
2025-02-08 07:00:00,9079.0,8594.03,7,5,2,1,0,484.96999999999935
2025-02-08 08:00:00,9373.0,8902.31,8,5,2,1,0,470.6900000000005
2025-02-08 09:00:00,9652.0,9067.67,9,5,2,1,0,584.3299999999999
2025-02-08 10:00:00,9845.0,9281.97,10,5,2,1,0,563.0300000000007
2025-02-08 11:00:00,10143.0,9665.15,11,5,2,1,0,477.85000000000036
2025-02-08 12:00:00,10535.0,9355.53,12,5,2,1,0,1179.4699999999993
2025-02-08 13:00:00,10085.0,9474.84,13,5,2,1,0,610.1599999999999
2025-02-08 14:00:00,9760.0,9294.34,14,5,2,1,0,465.65999999999985
2025-02-08 15:00:00,9555.0,9220.35,15,5,2,1,0,334.64999999999964
2025-02-08 16:00:00,9509.0,9282.5,16,5,2,1,0,226.5
2025-02-08 17:00:00,10386.0,9477.15,17,5,2,1,0,908.8500000000004
2025-02-08 18:00:00,11275.0,10714.69,18,5,2,1,1,560.3099999999995
2025-02-08 18:30:00,11085.0,10739.25,18,5,2,1,1,345.75
2025-02-08 19:00:00,10867.0,10680.32,19,5,2,1,1,186.6800000000003
2025-02-08 20:00:00,10762.0,10563.94,20,5,2,1,1,198.0599999999995
2025-02-08 21:00:00,10175.0,10469.03,21,5,2,1,1,294.03000000000065
2025-02-08 22:00:00,9669.0,10224.5,22,5,2,1,1,555.5
2025-02-08 23:00:00,9125.0,9439.01,23,5,2,1,0,314.0100000000002
2025-02-09 00:00:00,8495.0,8635.93,0,6,2,1,0,140.9300000000003
2025-02-09 01:00:00,8179.0,8374.91,1,6,2,1,0,195.90999999999985
2025-02-09 02:00:00,7768.0,8253.96,2,6,2,1,0,485.9599999999991
2025-02-09 03:00:00,7502.0,8111.12,3,6,2,1,0,609.1199999999999
2025-02-09 04:00:00,7519.0,8107.61,4,6,2,1,0,588.6099999999997
2025-02-09 05:00:00,7901.0,8316.5,5,6,2,1,0,415.5
2025-02-09 06:00:00,8975.0,8610.19,6,6,2,1,0,364.8099999999995
2025-02-09 07:00:00,9920.0,9117.26,7,6,2,1,0,802.7399999999998
2025-02-09 08:00:00,10400.0,9580.36,8,6,2,1,0,819.6399999999994
2025-02-09 09:00:00,10330.0,9840.16,9,6,2,1,0,489.84000000000015
2025-02-09 10:00:00,10420.0,9888.79,10,6,2,1,0,531.2099999999991
2025-02-09 11:00:00,10810.0,10204.69,11,6,2,1,0,605.3099999999995
2025-02-09 12:00:00,11080.0,10122.66,12,6,2,1,0,957.3400000000001
2025-02-09 13:00:00,10656.0,10209.76,13,6,2,1,0,446.2399999999998
2025-02-09 14:00:00,10148.0,10034.8,14,6,2,1,0,113.20000000000073
2025-02-09 15:00:00,9785.0,9849.62,15,6,2,1,0,64.6200000000008
2025-02-09 16:00:00,9821.0,9873.93,16,6,2,1,0,52.93000000000029
2025-02-09 17:00:00,10650.0,10050.09,17,6,2,1,0,599.9099999999999
2025-02-09 18:00:00,11374.0,11235.43,18,6,2,1,1,138.5699999999997
2025-02-09 18:30:00,11076.0,11156.39,18,6,2,1,1,80.38999999999942
2025-02-09 19:00:00,10966.0,11039.19,19,6,2,1,1,73.19000000000051
